"snz_uid","srp_ref_date","srp_flag_ir_ind","srp_flag_ed_ind","srp_flag_health_ind","srp_flag_acc_ind","srp_flag_under5_ind"
149840,2017-06-30,1,0,0,0,0
6715448,2017-06-30,1,1,1,1,0
1053067,2017-06-30,1,0,1,0,0
3180980,2017-06-30,0,0,1,0,0
1712294,2017-06-30,1,1,0,1,0
5077684,2018-06-30,0,0,0,0,0
4933282,2018-06-30,0,1,1,0,0
6344796,2018-06-30,1,0,1,0,0
2548994,2018-06-30,0,0,1,0,0
4462681,2018-06-30,1,1,1,0,0
8291158,2018-06-30,1,1,1,0,0
7294337,2018-06-30,1,1,1,0,0
5550344,2018-06-30,1,0,0,0,0
8905878,2018-06-30,1,0,1,0,0
3478534,2018-06-30,0,0,1,0,0
9853693,2018-06-30,1,1,1,0,0
1351322,2018-06-30,1,0,1,0,0
5391420,2018-06-30,0,0,0,0,0
2522009,2018-06-30,1,1,1,0,0
2533671,2018-06-30,0,0,0,0,0
1963713,2018-06-30,1,0,0,0,0
3492398,2018-06-30,1,0,0,1,0
5008913,2018-06-30,0,0,0,0,0
419818,2018-06-30,1,0,1,0,0
9958306,2018-06-30,0,0,0,0,0
2130204,2018-06-30,1,0,0,1,0
3351421,2018-06-30,1,0,0,0,0
5274496,2018-06-30,1,0,1,1,0
9636102,2018-06-30,0,0,1,0,0
3472587,2018-06-30,1,0,0,0,0
3435426,2018-06-30,1,1,1,0,0
2313278,2018-06-30,0,0,1,1,0
2532688,2018-06-30,1,1,0,0,0
2138294,2018-06-30,0,1,0,0,0
9135045,2018-06-30,0,1,1,0,0
1367348,2018-06-30,1,0,0,0,0
7678374,2018-06-30,0,0,0,0,0
7509468,2018-06-30,1,0,0,0,0
1661424,2018-06-30,0,0,0,0,0
8328413,2018-06-30,0,1,0,0,0
9317878,2018-06-30,1,0,0,1,0
7062928,2018-06-30,0,0,1,0,0
7057515,2018-06-30,1,0,1,0,0
4576429,2018-06-30,1,0,1,0,0
661466,2018-06-30,0,0,1,1,0
8717447,2018-06-30,1,1,1,0,0
2381514,2018-06-30,0,0,1,0,0
3545376,2018-06-30,0,0,0,0,0
8243337,2018-06-30,1,0,0,0,0
5489058,2018-06-30,1,1,1,0,0
3806100,2018-06-30,1,0,1,0,0
5063420,2018-06-30,0,0,1,0,0
8029625,2018-06-30,1,0,0,1,0
1246513,2018-06-30,1,0,0,0,0
8326680,2018-06-30,1,0,0,0,0
2992291,2018-06-30,1,1,1,0,0
1148775,2018-06-30,1,0,0,0,0
6925522,2018-06-30,1,0,1,0,0
6895986,2018-06-30,1,1,0,0,0
3446216,2018-06-30,0,0,1,0,0
603299,2018-06-30,1,1,0,0,0
8102126,2018-06-30,0,1,1,0,0
7890645,2018-06-30,1,1,0,0,0
6382749,2018-06-30,1,0,1,1,0
825451,2018-06-30,1,0,0,0,0
5421210,2018-06-30,1,1,1,1,0
1119183,2018-06-30,1,0,0,0,0
2705192,2018-06-30,0,1,1,0,0
4140208,2018-06-30,0,0,1,0,0
6505982,2018-06-30,1,1,1,0,0
9486058,2018-06-30,1,1,1,0,0
8508398,2018-06-30,1,1,1,0,0
6066658,2018-06-30,1,0,1,0,0
1852124,2018-06-30,1,0,1,0,1
518903,2018-06-30,1,1,1,1,0
5596693,2018-06-30,0,1,1,0,0
3394109,2018-06-30,1,1,0,0,0
836743,2018-06-30,1,0,1,0,0
3657904,2018-06-30,1,0,1,0,0
2377699,2018-06-30,1,1,0,0,0
1706796,2018-06-30,1,0,0,0,0
2244352,2018-06-30,1,1,0,0,1
2527573,2018-06-30,1,0,0,1,0
83717,2018-06-30,1,1,0,0,0
4332004,2018-06-30,1,1,0,0,0
2842132,2018-06-30,1,0,1,0,0
4983057,2018-06-30,0,0,0,0,0
2335899,2018-06-30,1,1,1,1,0
1032146,2018-06-30,1,0,1,1,0
6226337,2018-06-30,1,0,1,0,0
9796130,2018-06-30,1,1,0,0,0
4485160,2018-06-30,0,0,0,0,0
8307324,2018-06-30,1,1,1,0,0
1045260,2018-06-30,1,1,0,0,0
7139105,2018-06-30,1,0,0,0,0
5186463,2018-06-30,1,0,0,1,0
7734103,2018-06-30,1,0,1,0,0
6451303,2018-06-30,1,0,0,0,0
757475,2018-06-30,1,0,1,0,0
3393130,2018-06-30,1,0,1,0,0
2312035,2018-06-30,1,1,0,1,0
9790895,2018-06-30,1,1,1,0,0
9591861,2018-06-30,1,1,1,0,0
9793397,2018-06-30,1,0,1,0,0
2548594,2018-06-30,1,0,0,0,0
1271058,2018-06-30,1,1,1,0,0
709794,2018-06-30,0,1,1,0,0
6550009,2018-06-30,0,0,1,1,0
3564125,2018-06-30,1,0,0,1,0
8931766,2018-06-30,1,1,1,0,0
4950625,2018-06-30,1,0,1,0,0
9101401,2018-06-30,1,0,1,1,0
8984107,2018-06-30,0,1,0,0,0
6666172,2018-06-30,0,0,1,0,0
8409277,2018-06-30,1,0,1,0,0
7841848,2018-06-30,0,1,1,0,0
6632156,2018-06-30,1,0,0,0,0
782404,2018-06-30,1,0,1,0,0
5922502,2018-06-30,1,1,1,1,0
3276379,2018-06-30,1,1,0,0,0
5798200,2018-06-30,1,1,0,0,0
6119082,2018-06-30,1,1,1,0,0
2136401,2018-06-30,1,1,0,1,0
4915602,2018-06-30,1,1,1,0,0
4907540,2018-06-30,1,1,0,0,0
7814273,2018-06-30,0,0,0,0,0
2732407,2018-06-30,1,1,1,0,0
4864395,2018-06-30,0,0,0,0,0
9757512,2018-06-30,1,0,1,0,0
5842151,2018-06-30,1,0,0,0,0
9502218,2018-06-30,1,1,0,0,0
4493120,2018-06-30,0,1,0,0,0
4775828,2018-06-30,1,1,0,1,0
9477552,2018-06-30,0,0,0,1,0
6070605,2018-06-30,0,1,1,0,0
9315774,2018-06-30,1,0,0,0,0
8839462,2018-06-30,1,1,1,0,0
6386664,2018-06-30,1,0,0,0,0
6828736,2018-06-30,1,0,1,0,0
9812751,2018-06-30,0,0,1,0,0
7154189,2018-06-30,1,0,0,0,0
4020957,2018-06-30,1,0,1,0,0
8079447,2018-06-30,1,1,0,0,0
5899946,2018-06-30,1,1,1,0,0
2688686,2018-06-30,1,0,1,1,0
6259797,2018-06-30,1,0,1,1,0
5944468,2018-06-30,0,0,0,0,0
5036044,2018-06-30,1,1,0,0,0
4901660,2018-06-30,0,0,1,1,0
9672647,2018-06-30,1,1,0,1,0
4999370,2018-06-30,1,1,0,0,0
8657962,2018-06-30,1,0,0,0,0
9378511,2018-06-30,1,0,1,1,0
611465,2018-06-30,1,0,1,0,0
3504056,2018-06-30,1,0,1,0,0
2481827,2018-06-30,1,0,1,0,0
3219623,2018-06-30,1,1,1,0,0
4759394,2018-06-30,0,0,0,0,0
4715178,2018-06-30,0,1,0,0,0
9564635,2018-06-30,1,1,0,0,0
5797748,2018-06-30,1,0,0,0,0
8767087,2018-06-30,0,0,1,1,0
2129662,2018-06-30,1,0,1,0,0
4073054,2018-06-30,1,1,0,0,0
9956043,2018-06-30,1,0,1,0,0
8497891,2018-06-30,1,0,1,1,0
8058584,2018-06-30,1,1,1,0,0
3833985,2018-06-30,0,0,1,0,0
3745836,2018-06-30,0,1,1,0,0
6948953,2018-06-30,1,0,1,0,0
4138253,2018-06-30,1,0,1,0,0
8152928,2018-06-30,1,0,1,0,0
6864752,2018-06-30,0,0,1,0,0
6480336,2018-06-30,1,1,0,0,0
9043816,2018-06-30,1,0,0,0,0
9764020,2018-06-30,1,1,0,1,0
4227130,2018-06-30,0,0,0,1,0
3599033,2018-06-30,0,0,0,1,0
314414,2018-06-30,1,1,1,0,0
5434451,2018-06-30,1,0,0,0,0
9074314,2018-06-30,0,1,0,0,0
1854014,2018-06-30,1,1,1,0,0
1807250,2018-06-30,1,1,1,0,0
5994404,2018-06-30,0,0,0,0,0
2155706,2018-06-30,1,1,1,0,0
2383642,2018-06-30,1,0,1,0,0
8930156,2018-06-30,1,1,0,0,0
4089888,2018-06-30,0,0,0,0,0
5895472,2018-06-30,1,1,0,0,0
5091883,2018-06-30,1,0,0,0,0
9676867,2018-06-30,0,0,0,0,0
7542030,2018-06-30,1,0,0,0,0
5282175,2018-06-30,1,0,0,0,0
109375,2018-06-30,1,0,0,0,0
679467,2018-06-30,1,0,0,0,0
7430769,2018-06-30,0,0,0,0,0
2175174,2018-06-30,0,0,0,0,0
5248066,2018-06-30,1,1,1,0,0
7735283,2018-06-30,1,0,1,0,0
2314177,2018-06-30,1,1,0,0,0
1812890,2018-06-30,1,1,0,1,0
8119679,2018-06-30,0,1,1,0,0
1307431,2018-06-30,1,1,0,0,0
6338252,2018-06-30,1,1,0,0,1
1071015,2018-06-30,0,0,0,0,0
1224096,2018-06-30,1,1,1,0,0
9339708,2018-06-30,1,1,1,0,0
8312424,2018-06-30,0,0,0,0,0
6398983,2018-06-30,1,0,0,0,0
3977334,2018-06-30,1,0,0,0,0
2726825,2018-06-30,0,0,0,0,0
5466041,2018-06-30,1,1,1,0,0
2291585,2018-06-30,1,1,0,0,0
149840,2018-06-30,0,1,1,0,0
6715448,2018-06-30,1,0,0,0,0
1053067,2018-06-30,0,0,0,0,0
3180980,2018-06-30,1,0,1,0,0
1712294,2018-06-30,1,0,1,0,0
5077684,2019-06-30,0,1,0,0,0
7617455,2019-06-30,1,0,1,0,0
4933282,2019-06-30,1,1,0,0,0
6344796,2019-06-30,1,0,1,0,0
2548994,2019-06-30,1,0,1,0,0
4462681,2019-06-30,1,1,1,0,0
8291158,2019-06-30,1,1,1,0,0
7294337,2019-06-30,0,0,1,0,0
5550344,2019-06-30,1,0,1,0,0
8905878,2019-06-30,1,1,0,1,0
3478534,2019-06-30,1,0,1,0,0
9853693,2019-06-30,0,1,0,1,0
1351322,2019-06-30,1,0,0,0,0
5391420,2019-06-30,1,0,0,0,0
2522009,2019-06-30,1,1,0,0,0
2533671,2019-06-30,1,0,1,1,0
1963713,2019-06-30,1,0,0,0,0
3492398,2019-06-30,1,1,0,1,0
5008913,2019-06-30,1,1,1,1,0
419818,2019-06-30,1,0,0,0,0
2130204,2019-06-30,1,0,0,0,0
3351421,2019-06-30,1,1,0,0,0
5274496,2019-06-30,1,1,1,0,0
9636102,2019-06-30,0,0,0,0,0
3472587,2019-06-30,0,1,0,0,0
3435426,2019-06-30,0,0,1,0,0
2313278,2019-06-30,0,1,0,1,0
2532688,2019-06-30,1,0,1,0,0
2138294,2019-06-30,1,1,1,1,0
9135045,2019-06-30,1,1,0,0,0
1367348,2019-06-30,1,1,1,0,0
7678374,2019-06-30,0,0,1,0,0
7509468,2019-06-30,0,1,1,0,0
1661424,2019-06-30,1,1,0,0,0
8328413,2019-06-30,1,0,1,0,0
9317878,2019-06-30,1,0,0,1,0
7062928,2019-06-30,1,0,1,0,0
7057515,2019-06-30,1,0,0,0,0
4576429,2019-06-30,0,0,0,0,0
661466,2019-06-30,1,1,1,1,0
8717447,2019-06-30,1,1,1,0,0
2381514,2019-06-30,1,0,0,0,0
3545376,2019-06-30,0,0,0,0,0
8243337,2019-06-30,1,1,0,0,0
5489058,2019-06-30,0,1,0,0,0
3806100,2019-06-30,1,0,0,0,0
5063420,2019-06-30,1,1,1,0,0
8029625,2019-06-30,1,0,1,1,0
1246513,2019-06-30,1,0,1,0,0
8326680,2019-06-30,1,0,0,0,0
2992291,2019-06-30,1,1,1,1,0
1148775,2019-06-30,1,1,1,0,0
6925522,2019-06-30,0,0,0,0,0
6895986,2019-06-30,1,0,0,1,0
603299,2019-06-30,1,0,0,0,0
224170,2019-06-30,1,1,0,0,0
8102126,2019-06-30,1,0,1,1,0
7890645,2019-06-30,1,0,0,0,0
6382749,2019-06-30,1,1,1,1,0
825451,2019-06-30,0,0,0,0,0
3246965,2019-06-30,0,0,0,1,0
5421210,2019-06-30,0,0,1,0,0
1119183,2019-06-30,1,1,1,0,0
2705192,2019-06-30,1,0,1,0,0
4140208,2019-06-30,1,0,0,0,0
6505982,2019-06-30,0,0,1,0,0
9486058,2019-06-30,1,0,0,0,0
8508398,2019-06-30,0,1,1,1,0
6066658,2019-06-30,1,1,0,0,0
1852124,2019-06-30,0,0,0,1,0
518903,2019-06-30,1,1,0,1,0
5596693,2019-06-30,1,0,1,0,0
3394109,2019-06-30,1,0,1,0,0
836743,2019-06-30,0,0,0,0,0
3657904,2019-06-30,0,1,1,1,0
2377699,2019-06-30,1,0,0,0,0
1706796,2019-06-30,0,0,0,0,0
2244352,2019-06-30,1,0,1,0,1
2172384,2019-06-30,1,0,0,0,0
2527573,2019-06-30,1,1,0,0,0
83717,2019-06-30,1,1,0,0,0
4332004,2019-06-30,1,0,1,0,0
2842132,2019-06-30,1,0,1,0,0
4983057,2019-06-30,0,1,1,0,0
2335899,2019-06-30,1,1,0,0,0
1032146,2019-06-30,1,0,1,1,0
6226337,2019-06-30,1,1,0,0,0
9796130,2019-06-30,1,0,0,0,0
4485160,2019-06-30,0,0,1,0,0
8307324,2019-06-30,1,0,1,0,0
1045260,2019-06-30,1,1,0,0,0
7139105,2019-06-30,1,0,0,0,0
5186463,2019-06-30,1,0,0,0,0
7734103,2019-06-30,0,1,0,0,0
6451303,2019-06-30,1,0,0,0,0
757475,2019-06-30,0,0,1,1,0
3393130,2019-06-30,1,0,0,0,0
2312035,2019-06-30,0,0,0,0,0
9790895,2019-06-30,1,1,1,0,0
9591861,2019-06-30,1,1,0,0,0
9793397,2019-06-30,1,1,0,0,0
2548594,2019-06-30,0,1,1,0,0
1271058,2019-06-30,1,1,1,1,0
709794,2019-06-30,0,1,1,0,0
6550009,2019-06-30,0,1,1,0,0
3564125,2019-06-30,1,0,1,0,0
8931766,2019-06-30,1,0,0,0,0
4950625,2019-06-30,1,1,0,0,0
9101401,2019-06-30,1,0,1,1,0
8984107,2019-06-30,1,0,1,0,0
6666172,2019-06-30,0,0,1,1,0
8409277,2019-06-30,1,0,0,0,0
7841848,2019-06-30,1,0,1,0,0
6632156,2019-06-30,1,0,1,1,0
782404,2019-06-30,1,0,0,0,0
5922502,2019-06-30,1,0,1,0,0
3276379,2019-06-30,1,0,1,0,0
5798200,2019-06-30,1,1,0,0,0
6119082,2019-06-30,1,1,0,0,0
2136401,2019-06-30,1,1,1,0,0
4915602,2019-06-30,0,0,1,0,0
4907540,2019-06-30,1,1,1,0,0
7814273,2019-06-30,1,1,1,0,0
2732407,2019-06-30,1,1,0,0,0
4864395,2019-06-30,1,1,0,0,0
9757512,2019-06-30,1,0,1,0,0
5842151,2019-06-30,0,0,0,1,0
9502218,2019-06-30,1,1,0,0,0
4493120,2019-06-30,1,0,0,0,0
4775828,2019-06-30,0,1,1,0,0
9477552,2019-06-30,0,0,0,1,0
6070605,2019-06-30,1,0,0,0,0
9315774,2019-06-30,0,0,1,0,0
8839462,2019-06-30,1,0,0,0,0
6386664,2019-06-30,0,1,0,0,0
6828736,2019-06-30,1,0,0,0,0
9812751,2019-06-30,0,0,1,1,0
7154189,2019-06-30,1,0,1,1,0
4020957,2019-06-30,1,0,0,0,0
8079447,2019-06-30,1,1,0,0,0
5899946,2019-06-30,0,0,0,0,0
2688686,2019-06-30,0,0,1,0,0
6259797,2019-06-30,1,0,1,0,0
5944468,2019-06-30,1,0,1,0,0
5036044,2019-06-30,1,0,1,0,0
4901660,2019-06-30,0,0,1,0,0
9672647,2019-06-30,1,0,0,1,0
4999370,2019-06-30,0,1,0,0,0
8657962,2019-06-30,1,1,0,0,0
9378511,2019-06-30,0,0,0,0,0
611465,2019-06-30,0,1,1,1,0
2481827,2019-06-30,1,0,0,0,0
3219623,2019-06-30,1,1,0,0,0
4759394,2019-06-30,1,0,0,0,0
4715178,2019-06-30,1,0,0,0,0
9564635,2019-06-30,1,0,1,0,0
5797748,2019-06-30,1,0,0,0,0
8767087,2019-06-30,1,0,0,0,0
4073054,2019-06-30,1,0,1,0,0
9956043,2019-06-30,1,0,1,0,0
8497891,2019-06-30,1,1,0,0,0
8058584,2019-06-30,0,0,0,0,0
3833985,2019-06-30,1,0,0,0,0
3745836,2019-06-30,1,0,1,1,0
6948953,2019-06-30,1,0,0,0,0
8152928,2019-06-30,1,0,0,0,0
6864752,2019-06-30,1,1,1,1,0
6480336,2019-06-30,1,0,0,1,0
9043816,2019-06-30,0,0,1,0,0
9764020,2019-06-30,1,0,0,0,0
4227130,2019-06-30,0,1,0,0,0
3599033,2019-06-30,1,0,0,0,0
314414,2019-06-30,1,0,1,1,0
9074314,2019-06-30,1,0,1,0,0
1854014,2019-06-30,1,0,0,0,0
1807250,2019-06-30,1,0,0,0,0
5994404,2019-06-30,1,1,0,1,0
2155706,2019-06-30,1,1,1,0,0
2383642,2019-06-30,1,0,0,1,0
8930156,2019-06-30,1,1,0,1,0
4089888,2019-06-30,0,1,1,0,0
5895472,2019-06-30,0,1,0,0,0
5091883,2019-06-30,1,0,0,0,0
9676867,2019-06-30,0,1,0,0,0
7542030,2019-06-30,1,0,1,0,0
5282175,2019-06-30,1,1,0,0,0
109375,2019-06-30,1,0,1,0,0
679467,2019-06-30,0,0,1,0,0
7430769,2019-06-30,1,1,0,1,0
2175174,2019-06-30,1,0,1,1,0
5248066,2019-06-30,0,0,1,0,0
7735283,2019-06-30,1,0,1,1,0
2314177,2019-06-30,1,1,0,0,0
1812890,2019-06-30,0,1,1,1,0
8119679,2019-06-30,1,1,0,0,0
1307431,2019-06-30,1,0,1,1,0
6338252,2019-06-30,1,0,0,1,1
1071015,2019-06-30,0,0,1,1,0
1224096,2019-06-30,0,0,0,0,0
9339708,2019-06-30,0,0,1,0,0
8312424,2019-06-30,0,1,0,0,0
6398983,2019-06-30,1,1,1,0,0
3977334,2019-06-30,1,0,1,0,0
2726825,2019-06-30,1,1,0,1,0
5466041,2019-06-30,1,0,0,0,0
2291585,2019-06-30,1,1,1,1,0
149840,2019-06-30,1,1,1,1,0
6715448,2019-06-30,1,0,0,0,0
1053067,2019-06-30,0,0,1,0,0
3180980,2019-06-30,0,0,1,1,0
1712294,2019-06-30,1,0,0,0,0
5077684,2020-06-30,1,0,0,0,0
7617455,2020-06-30,1,0,0,0,0
4933282,2020-06-30,1,0,0,0,0
6344796,2020-06-30,1,0,0,0,0
2548994,2020-06-30,0,0,1,1,0
4462681,2020-06-30,1,1,1,0,0
8291158,2020-06-30,0,1,0,0,0
7294337,2020-06-30,1,0,0,1,0
5550344,2020-06-30,1,0,0,1,0
8905878,2020-06-30,1,1,1,0,0
3478534,2020-06-30,1,1,0,0,0
9853693,2020-06-30,0,0,0,0,0
1351322,2020-06-30,1,0,1,0,0
5391420,2020-06-30,1,0,1,1,0
2522009,2020-06-30,0,0,0,1,0
2533671,2020-06-30,1,0,0,0,0
1963713,2020-06-30,1,0,0,0,0
3492398,2020-06-30,0,1,0,0,0
5008913,2020-06-30,0,1,1,1,0
419818,2020-06-30,1,1,0,0,0
2130204,2020-06-30,0,1,1,0,0
3351421,2020-06-30,1,0,1,0,0
5274496,2020-06-30,1,1,0,0,0
9636102,2020-06-30,0,1,1,0,0
3472587,2020-06-30,1,0,0,0,0
3435426,2020-06-30,1,0,1,0,0
2313278,2020-06-30,1,0,1,1,0
2532688,2020-06-30,0,0,1,0,0
2138294,2020-06-30,1,0,1,0,0
9135045,2020-06-30,1,0,1,0,0
1367348,2020-06-30,1,0,0,0,0
7678374,2020-06-30,1,0,0,0,0
7509468,2020-06-30,1,0,0,0,0
1661424,2020-06-30,1,0,1,0,0
8328413,2020-06-30,1,1,0,0,0
9317878,2020-06-30,1,0,1,0,0
7062928,2020-06-30,1,0,0,0,0
7057515,2020-06-30,1,0,0,0,0
4576429,2020-06-30,1,1,0,0,0
661466,2020-06-30,0,0,0,0,0
8717447,2020-06-30,1,0,1,0,0
2381514,2020-06-30,1,0,0,0,0
3545376,2020-06-30,1,1,0,0,0
8243337,2020-06-30,0,1,0,0,0
5489058,2020-06-30,0,1,1,0,0
3806100,2020-06-30,0,0,1,0,0
5063420,2020-06-30,1,0,1,0,0
8029625,2020-06-30,1,0,1,1,0
1246513,2020-06-30,1,0,1,0,0
5263379,2020-06-30,0,0,1,0,0
8326680,2020-06-30,1,0,0,1,0
2992291,2020-06-30,0,0,1,0,0
1148775,2020-06-30,0,0,1,0,0
6925522,2020-06-30,1,1,1,0,0
6895986,2020-06-30,1,0,1,1,0
603299,2020-06-30,1,0,1,0,0
224170,2020-06-30,1,0,0,1,0
8102126,2020-06-30,1,0,1,0,0
7890645,2020-06-30,1,1,0,0,0
6382749,2020-06-30,1,0,0,0,0
825451,2020-06-30,1,0,0,1,0
3246965,2020-06-30,0,0,0,0,0
5421210,2020-06-30,0,0,1,1,0
1119183,2020-06-30,1,1,0,1,0
2705192,2020-06-30,0,0,1,0,0
4140208,2020-06-30,0,1,0,0,0
6505982,2020-06-30,1,0,0,0,0
9486058,2020-06-30,1,0,1,0,0
8508398,2020-06-30,1,0,1,0,0
6066658,2020-06-30,1,0,1,0,0
1852124,2020-06-30,1,1,1,0,0
518903,2020-06-30,1,0,0,0,0
5596693,2020-06-30,0,1,0,0,0
3394109,2020-06-30,1,0,1,0,0
836743,2020-06-30,1,1,0,0,0
3657904,2020-06-30,1,0,1,0,0
1706796,2020-06-30,1,0,0,0,0
2244352,2020-06-30,1,1,0,0,0
2172384,2020-06-30,1,0,1,1,0
2527573,2020-06-30,0,1,0,0,0
83717,2020-06-30,1,0,1,0,0
4332004,2020-06-30,0,1,0,0,0
2842132,2020-06-30,1,0,0,0,0
4983057,2020-06-30,1,1,0,1,0
2335899,2020-06-30,1,0,1,0,0
1032146,2020-06-30,0,0,1,0,0
6226337,2020-06-30,0,0,1,0,0
9796130,2020-06-30,1,1,0,0,0
4485160,2020-06-30,0,1,0,0,0
8307324,2020-06-30,1,1,1,0,0
1045260,2020-06-30,1,0,0,1,0
7139105,2020-06-30,1,1,1,0,0
5186463,2020-06-30,0,0,1,0,0
7734103,2020-06-30,1,1,0,1,0
6451303,2020-06-30,1,0,0,0,0
757475,2020-06-30,1,1,1,1,0
3393130,2020-06-30,0,0,0,0,0
2312035,2020-06-30,0,1,0,0,0
9790895,2020-06-30,1,1,1,1,0
9793397,2020-06-30,0,1,1,1,0
2548594,2020-06-30,1,1,0,1,0
1271058,2020-06-30,1,0,0,0,0
709794,2020-06-30,1,1,1,0,0
6550009,2020-06-30,1,0,1,0,0
3564125,2020-06-30,0,0,0,0,0
8931766,2020-06-30,0,0,0,0,0
4950625,2020-06-30,1,0,1,0,0
9101401,2020-06-30,1,0,0,0,0
8984107,2020-06-30,1,1,0,1,0
6666172,2020-06-30,0,0,1,0,0
8409277,2020-06-30,1,1,0,0,0
7841848,2020-06-30,1,1,1,0,0
6632156,2020-06-30,1,0,0,0,0
782404,2020-06-30,1,1,0,1,0
5922502,2020-06-30,1,1,0,0,0
3276379,2020-06-30,0,0,0,0,0
5798200,2020-06-30,0,0,0,0,0
6119082,2020-06-30,1,1,0,1,0
2136401,2020-06-30,0,1,0,0,0
4915602,2020-06-30,1,0,1,0,0
4907540,2020-06-30,1,0,0,0,0
7814273,2020-06-30,1,1,0,0,0
2732407,2020-06-30,0,0,0,0,0
4864395,2020-06-30,1,0,1,0,0
9757512,2020-06-30,1,0,0,0,0
5842151,2020-06-30,0,0,0,0,0
4493120,2020-06-30,1,1,0,1,0
4775828,2020-06-30,1,1,1,0,0
9477552,2020-06-30,1,1,1,0,0
6070605,2020-06-30,0,0,0,0,0
9315774,2020-06-30,0,1,0,0,0
8839462,2020-06-30,1,1,0,0,0
6386664,2020-06-30,1,1,0,0,0
6828736,2020-06-30,0,1,0,0,0
9812751,2020-06-30,1,0,1,0,0
7154189,2020-06-30,1,1,0,0,0
4020957,2020-06-30,0,1,1,0,0
8079447,2020-06-30,0,0,0,0,0
5899946,2020-06-30,1,0,1,0,0
2688686,2020-06-30,1,0,1,0,0
6259797,2020-06-30,0,0,0,0,0
5944468,2020-06-30,0,0,0,0,0
4901660,2020-06-30,0,0,0,0,0
9672647,2020-06-30,0,0,1,0,0
4999370,2020-06-30,0,1,1,0,0
8657962,2020-06-30,0,0,0,0,0
9378511,2020-06-30,1,0,1,0,0
611465,2020-06-30,1,0,1,0,0
2481827,2020-06-30,0,1,0,0,0
3219623,2020-06-30,1,1,1,0,0
4759394,2020-06-30,1,1,1,1,0
4715178,2020-06-30,1,0,0,0,0
9564635,2020-06-30,0,1,1,0,0
8767087,2020-06-30,0,1,0,0,0
4073054,2020-06-30,0,1,0,0,0
9956043,2020-06-30,1,1,1,0,0
8497891,2020-06-30,1,0,1,0,0
8058584,2020-06-30,1,0,1,0,0
3833985,2020-06-30,1,0,1,0,0
3745836,2020-06-30,0,0,1,0,0
6948953,2020-06-30,1,0,1,0,0
8152928,2020-06-30,1,0,0,0,0
6864752,2020-06-30,1,0,0,0,0
6480336,2020-06-30,0,0,1,0,0
9043816,2020-06-30,1,1,0,0,0
9764020,2020-06-30,1,0,1,0,0
3599033,2020-06-30,0,1,1,0,0
314414,2020-06-30,1,0,0,1,0
9074314,2020-06-30,1,1,0,0,0
1854014,2020-06-30,0,1,0,0,0
1807250,2020-06-30,1,1,1,0,0
5994404,2020-06-30,1,0,0,0,0
2155706,2020-06-30,1,1,0,0,0
2383642,2020-06-30,1,0,0,0,0
8930156,2020-06-30,0,1,1,1,0
4089888,2020-06-30,1,0,1,0,0
5895472,2020-06-30,1,0,0,0,0
5091883,2020-06-30,1,0,1,1,0
9676867,2020-06-30,0,0,0,0,0
7542030,2020-06-30,1,0,0,0,0
5282175,2020-06-30,0,0,0,0,0
109375,2020-06-30,0,0,1,0,0
679467,2020-06-30,1,0,0,0,0
7430769,2020-06-30,0,0,0,0,0
2175174,2020-06-30,1,0,1,0,0
5248066,2020-06-30,0,1,1,0,0
7735283,2020-06-30,0,0,0,0,0
2314177,2020-06-30,1,0,0,0,0
1812890,2020-06-30,1,0,0,0,0
8119679,2020-06-30,1,1,0,0,0
1307431,2020-06-30,1,1,0,1,0
6338252,2020-06-30,1,1,1,0,1
1071015,2020-06-30,1,1,1,1,0
9339708,2020-06-30,0,1,1,0,0
8312424,2020-06-30,0,0,0,0,0
6398983,2020-06-30,1,0,0,0,0
3977334,2020-06-30,1,0,1,0,0
2726825,2020-06-30,1,1,1,0,0
5466041,2020-06-30,0,1,1,0,0
2291585,2020-06-30,1,1,1,0,0
149840,2020-06-30,1,1,1,1,0
6715448,2020-06-30,1,1,1,0,0
1053067,2020-06-30,1,1,0,0,0
3180980,2020-06-30,1,1,1,0,0
1712294,2020-06-30,1,1,0,1,0
